,Type,ALB,DZA,AGO,ARG,ARM,AUS,AUT,AZE,BHR,BGD,BLR,BEL,BEN,BOL,BIH,BWA,BRA,BRN,BGR,KHM,CMR,CAN,CHL,CHN,COL,COG,CRI,CIV,HRV,CUB,CUW,CYP,CZE,PRK,COD,DNK,DOM,ECU,EGY,SLV,ERI,EST,ETH,FIN,FRA,GAB,GEO,DEU,GHA,GIB,GRC,GTM,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KOR,RKS,KWT,KGZ,LVA,LBN,LBY,LTU,LUX,MYS,MLT,MUS,MEX,MDA,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,MKD,NOR,OMN,PAK,PAN,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,SAU,SEN,SRB,SGP,SVK,SVN,ZAF,SSD,ESP,LKA,SDN,SUR,SWE,CHE,SYR,TWN,TJK,TZA,THA,TGO,TTO,TUN,TUR,TKM,UKR,ARE,GBR,USA,URY,UZB,VEN,VNM,YEM,ZMB,ZWE,AIR,SEA
139,137,0.0,-0.4117854761172803,-0.13723639230417778,-0.7959625202398186,0.0,-0.9787265178303132,-0.12670691835214157,0.0,-0.02593291614114627,-0.3373981077842486,-0.05669389518439613,-0.19007755913949154,-0.016193017229637497,-0.1833373742917537,-0.027947886782232364,-0.058391864921648086,-3.52255056765152,0.0,-0.05073122931212207,-0.060499160033615655,-0.011644309491559424,-2.033763155400138,-0.49662893882054626,-8.99271078977922,-0.6027582571128763,0.0,-0.04637604279861438,-0.025194812994647386,-0.03793955977406635,0.0,,-0.012540066121396744,-0.06880897965821875,0.0,0.0,-0.06557354077116315,-0.17362015161081598,-0.40087746539097024,-0.46467449241648534,-0.06329438682599971,0.0,-0.01469355458551682,0.0,-0.1427971190128935,-0.7105414231606105,-0.025699413478250888,-0.04136082069518152,-0.5876959847562803,-0.05989935446549312,0.0,-0.14173453770674416,-0.10012668980127376,-0.02892323816172472,-0.1910117857043127,-0.061729263836388534,-0.07209573200352673,0.0,-10.210822825545756,-1.9762431713646353,-0.966425004748985,-0.1882079526236945,-0.07491925029296376,-0.12370457807307972,-0.8082196968036962,-0.050640486088945696,-1.639382074257962,-0.10913931820377257,-0.36587116328578695,-0.09084080518359901,-0.21579513365913663,,-0.2969251076242676,-0.024495791085384352,-0.018987444066199816,-0.08692559886076107,-0.12900437611404467,-0.03230539043516686,-0.026003139323174638,-0.6846102864426824,-0.005118338790482155,-0.029905957028474026,-2.668780601992524,-0.022794853284000216,0.01143047356807084,,-0.2706901177257084,-0.02950976098294317,-0.09222189007861827,-0.017118313783909236,-0.10546719631245889,-0.22664675156962796,-0.10334868073302521,-0.041611390170952646,-0.010080387204124602,-0.29714204426982954,-0.017568506218361063,-0.10362222945180938,-0.18261900065567147,-0.8045591419900514,-0.09127962705831283,-0.07682414668383561,-0.4807704601313608,-0.9026642523563275,-0.377602538442542,-0.18301935280594395,-0.1912055167157995,-0.14135323558493054,-1.97809530893904,-2.5293360843047292,-0.04590262460747984,,-0.18557236809416647,-0.047393646279340805,-0.021051984798947612,-1.4181438980030467,,-0.8970678727310576,-0.17955775603820567,0.0,0.0,-0.1156653197400365,-0.042563306708451445,0.0,-0.15241911790533033,-0.023988866520226335,-0.05355975140867353,-0.7202317061530915,-0.010118559679653027,-0.05429012786620142,0.0,-0.9180970039050373,-0.033145464599761906,-0.2644246942374327,-0.547216431481716,-0.9921065052214,-10.839694152727734,-0.04809363684791088,-0.08493063523068653,-0.6767620270848044,0.10539748627803312,-0.000952673643892164,-0.013281513617682263,-0.06064870291196196,-4.20781282732516,-8.761779019300256
140,138,0.0,-0.4117854761172803,-0.13654660631222898,-0.7954071318709838,0.0,-0.9710907540661228,-0.12280193472246344,0.0,-0.025987232703140337,-0.3341578557486106,-0.05439237159750931,-0.1844136825725805,-0.016182977005832464,-0.1819995379232611,-0.02674633247212653,-0.0566855128430595,-3.513022437095579,0.0,-0.049314163180476864,-0.0608119872846738,-0.011731623717063799,-2.0128551867409605,-0.5029720807127148,-8.99271078977922,-0.5997347504381129,0.0,-0.04598420937699531,-0.024915384912752823,-0.03659381907212642,0.0,,-0.012540066121396744,-0.0638391785325488,0.0,0.0,-0.06266810209662066,-0.17220014267077705,-0.3987824626948526,-0.47035598983385696,-0.06283216095800406,0.0,-0.014217780435104382,0.0,-0.1383056915553979,-0.7021273310619216,-0.025694040434054967,-0.04090699130973179,-0.5746609060838963,-0.06014193652041726,0.0,-0.1382385733408843,-0.09979479957454819,-0.029176814024861678,-0.19050667694574835,-0.06092875662275616,-0.07039956701513223,0.0,-10.049912685804287,-1.9520047581233095,-0.966425004748985,-0.19092240202235947,-0.07233471034650929,-0.11838818145286992,-0.7940872819311783,-0.05032936915770474,-1.6351063742646632,-0.10855589487617458,-0.3556741394184749,-0.09045406740231926,-0.23267926439343747,,-0.2958269392425003,-0.02431009495460652,-0.01863709494011627,-0.0861467037430061,-0.12441575608783903,-0.03141538674842213,-0.025742260723588192,-0.6723916724130188,-0.005137716347322929,-0.028736620545026622,-2.654352144614089,-0.021870391363273,0.011824338329905785,,-0.2687763717986664,-0.02987210512293071,-0.09107869071044174,-0.01717668461559614,-0.10844158571135405,-0.22365803378511756,-0.09356747360721586,-0.043026663140483104,-0.009671576328385159,-0.29922043074557314,-0.017426825721877114,-0.10030041806964721,-0.182755172383913,-0.7883540353312437,-0.09079732528317688,-0.07417049262340508,-0.478873839141062,-0.8905205166881435,-0.3709917350185109,-0.18016579949038086,-0.19151098260923732,-0.13347305067604012,-1.9598331412852221,-2.540343855381109,-0.045747482667962504,,-0.1848664875744385,-0.046306265192655266,-0.019815067688974765,-1.4134756519211173,,-0.8791669299456336,-0.17850269424054466,0.0,0.0,-0.11406043242245226,-0.04130239698297485,0.0,-0.16109235267295807,-0.023912236217352698,-0.054238415515927486,-0.7148937313003135,-0.010212603679198027,-0.053950238757289125,0.0,-0.9949008666821346,-0.033145464599761906,-0.25853299025754845,-0.5454403913226371,-0.9817390864186131,-10.780150300964578,-0.047595711240661566,-0.08493063523068653,-0.6728925507301269,0.10912485590314913,-0.0013017493870915247,-0.013401458530592731,-0.05878370563767928,-4.20781282732516,-8.761779019300256
141,139,0.0,-0.4117854761172803,-0.13721166104500027,-0.7972303190239562,0.0,-0.9646324987877711,-0.1167739284943578,0.0,-0.025716849356729375,-0.3346404724901002,-0.05243569438126685,-0.17811458660029741,-0.0157466426646199,-0.1808692056437791,-0.02690773256859653,-0.05473360158467958,-3.512703865655574,0.0,-0.04799729447946179,-0.060854124905894716,-0.01394771491532187,-1.991947218081783,-0.508569699844491,-8.99271078977922,-0.5936530858053081,0.0,-0.04575910232708238,-0.02657495838160131,-0.036267190423421275,0.0,,-0.012540066121396744,-0.058964570483208315,0.0,0.0,-0.0585249678697635,-0.1685681249745278,-0.3949396392500727,-0.472521999898093,-0.06242361838906322,0.0,-0.013468595625247163,0.0,-0.1310976894885772,-0.6865818977813746,-0.026181804391708748,-0.04045114640542825,-0.5501349648274774,-0.059816442042922156,0.0,-0.1340717022950217,-0.09931876251537641,-0.029131016853568892,-0.1900321465059015,-0.060128249409123785,-0.06882188401753082,0.0,-9.915074315498847,-1.926761080585921,-0.966425004748985,-0.18823589877023877,-0.06987264494301992,-0.11255541958519326,-0.7707267082369763,-0.050015804794196456,-1.6170223471510465,-0.10684796984036232,-0.34376305062427515,-0.08951758472465078,-0.2311588464512789,,-0.2947287708607329,-0.024057461518721946,-0.01809735869953065,-0.08527620368216032,-0.10924043949469141,-0.030034814335842125,-0.0251751089449188,-0.6631085494057141,-0.005069546119901173,-0.027599579436259715,-2.6348677732836894,-0.021700426485969437,0.012352600032283936,,-0.2656932422044587,-0.029203965820288717,-0.08945582639049687,-0.016673563623744163,-0.10985179573633075,-0.21687703321681495,-0.08511689908105291,-0.04392320613083259,-0.009510554458395395,-0.29574373099124485,-0.017316507825583038,-0.09508941197940374,-0.18178809867189513,-0.7723200449729642,-0.08991923269030991,-0.0731339282327984,-0.4762855209053084,-0.8781799670668284,-0.36160759210625426,-0.17608161943134237,-0.190204786138168,-0.12756903206052286,-1.935697001416819,-2.5403386402292325,-0.04498374335439519,,-0.18415185265939357,-0.04442519236949947,-0.01885534122443278,-1.4042133187304664,,-0.8660204387393804,-0.17618737362293704,0.0,0.0,-0.1113021857349134,-0.0384957760092787,0.0,-0.16674090622782647,-0.023425667465702092,-0.05284459001298527,-0.7058954767092661,-0.010594370191000643,-0.053172024933841065,0.0,-0.9763323385577675,-0.033145464599761906,-0.2561342570491345,-0.5468996884415208,-0.9705481092147578,-10.681886754032998,-0.04717363532599354,-0.08493063523068653,-0.666966472908012,0.11340832426071737,-0.0014518791397495632,-0.013269370629732108,-0.05693607773830728,-4.20781282732516,-8.761779019300256
142,140,0.0,-0.4117854761172803,-0.13841936907704958,-0.8028958191477663,0.0,-0.9600749776700916,-0.12653657550213576,0.0,-0.025446466010318417,-0.3477139552833266,-0.052780540751911194,-0.18734210261544793,-0.01976940933167408,-0.1795054837410663,-0.02550725773353556,-0.05452590598597669,-3.5120415723678824,0.0,-0.048276088333165865,-0.05937495802395611,-0.014834968750787375,-1.9691263846979477,-0.5363502727053574,-8.99271078977922,-0.5879859075643106,0.0,-0.04559073812834799,-0.028904738785426234,-0.03497595138515262,0.0,,-0.012540066121396744,-0.05525561966913273,0.0,0.0,-0.06346830812220373,-0.164393528665205,-0.390867631557115,-0.47478625046580725,-0.062263602664040976,0.0,-0.013029507436740253,0.0,-0.14744616409358377,-0.7129352344528201,-0.029746524203150417,-0.04042315750379072,-0.6293622935869918,-0.05910996432792658,0.0,-0.1308561380238705,-0.0984442020579249,-0.029089599294111562,-0.1892658971049869,-0.06044014128303012,-0.06726121079092082,0.0,-9.769080388057803,-1.9790267977438816,-0.966425004748985,-0.177477356539319,-0.06883363136787504,-0.10624022274134683,-0.7486755340664158,-0.04962422474596459,-1.5997656245577174,-0.10462328508854696,-0.330441279712385,-0.08836609229857072,-0.22734197121757427,,-0.2941876012562225,-0.023289596448467086,-0.017956423764581505,-0.07811104072132162,-0.0936464124407835,-0.0297372785308097,-0.02718960306639855,-0.6527450664985888,-0.004981969648021076,-0.026417700818626013,-2.6227947875829116,-0.020927039944949224,0.01308767168799209,,-0.26316422968127384,-0.028801254615950653,-0.08833159860859266,-0.018047390045452017,-0.10965485002595894,-0.22500964136000554,-0.08178498473070189,-0.04447122220646368,-0.008402440554351309,-0.28921985675711365,-0.017410007469114863,-0.10736115810675796,-0.18009628177750975,-0.7475528005459012,-0.08909614130003606,-0.06981280300947162,-0.4728479593684238,-0.8650224759663502,-0.3509224480599635,-0.17261027965619302,-0.18729999910936873,-0.12063595480140184,-1.922206145351379,-2.540456608637927,-0.04636760616178409,,-0.1832847834343063,-0.04296373494257599,-0.017705867940694134,-1.3949509855398152,,-0.8441948674342119,-0.17329688674608587,0.0,0.0,-0.13188434569951718,-0.04096141692711272,0.0,-0.17722998015498978,-0.022791900800274406,-0.05221814660397653,-0.6952462224870095,-0.011127689795584445,-0.05254201822051659,0.0,-0.9643548891223674,-0.033145464599761906,-0.24677799713848847,-0.546889436572127,-0.9635724169336213,-10.504713098843249,-0.048525428639921646,-0.08493063523068653,-0.6636191956096109,0.11637130368896091,-0.0017400981540738232,-0.013148914983673066,-0.05539449653866869,-4.20781282732516,-8.761779019300256
143,141,0.0,-0.4117854761172803,-0.13813550033812455,-0.8068688723043519,0.0,-0.9503322082581291,-0.12467377322259267,0.0,-0.024824827430192764,-0.3440378099702709,-0.05413324300750895,-0.19185791191660626,-0.020513235548695857,-0.17858885858878581,-0.02434275355267601,-0.050943991891571616,-3.5003759085923924,0.0,-0.04722275772453617,-0.059161568446719284,-0.015450710220725469,-1.941505618785413,-0.5449376026354918,-8.99271078977922,-0.5825327364681676,0.0,-0.04573975594922979,-0.02828453530465848,-0.033666847235498905,0.0,,-0.012540066121396744,-0.05322213948665437,0.0,0.0,-0.06582848578316419,-0.16039814556308496,-0.38759469459697693,-0.46141748454420745,-0.06206877500742916,0.0,-0.012338747350927982,0.0,-0.15009623516679482,-0.7188054748522905,-0.02960182876573469,-0.04058110770184865,-0.6591778207439929,-0.059067153026668706,0.0,-0.1264774862113321,-0.09183479141694993,-0.029555919807743514,-0.18878927168279142,-0.06063094009033071,-0.06496727796455062,0.0,-9.619427995568275,-2.005356182436334,-0.966425004748985,-0.16613026983068133,-0.06808139057958876,-0.09545038942124506,-0.7237921634159579,-0.04891472934246893,-1.583604811772644,-0.10525536719589065,-0.3154291912590552,-0.08784372831017523,-0.18701724495974822,,-0.29308943287445505,-0.02278197361289809,-0.01723250015815013,-0.07130763126287733,-0.07210036847070503,-0.029208820650140313,-0.027461543625255075,-0.6474697059184378,-0.004872956750306735,-0.02549270599292418,-2.620365231239563,-0.020539486744642635,0.015267021862645823,,-0.26076087476540843,-0.02816550904913522,-0.08682659869451363,-0.018268223474282218,-0.10939525668477423,-0.2294383643193924,-0.07822946863771267,-0.04571030590492365,-0.007353079830468506,-0.2833819867040149,-0.017125529496793097,-0.11127656083688658,-0.17741538152495961,-0.7229882976825476,-0.088720074244775,-0.0649714091766732,-0.4708096024613221,-0.8501464458312432,-0.3426448152337653,-0.1701037513635064,-0.18194365379773214,-0.11808636834969528,-1.9053897120125058,-2.494197247344265,-0.04541491529466484,,-0.18243856439503014,-0.04064778555537592,-0.01631273444507446,-1.3883423789377254,,-0.8214707634137262,-0.16890467842522736,0.0,0.0,-0.1432056095887415,-0.04102949387051817,0.0,-0.19651246442753575,-0.022574227996250876,-0.05089610117973996,-0.6850243724509061,-0.01188628783035449,-0.051944567914940294,0.0,-0.9566436928275834,-0.033145464599761906,-0.24240295687496258,-0.5436438474247706,-0.9602134892942467,-10.319296880044773,-0.0497786023697636,-0.08493063523068653,-0.6614269237188457,0.12225774008056417,-0.0021044486798270767,-0.01248440644638282,-0.05446926760746998,-4.208959945278879,-8.761779019300256
